"Project.ID","Deployment.Location.ID","Species","Date_Time.Captured","Age","Sex","Number.of.Animals","Minimum.Group.Size","Behaviour","Blank"
"Algar","Algar31","Rangifer tarandus",2019-06-29 06:16:49,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar31","Rangifer tarandus",2019-06-29 06:16:50,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar31","Rangifer tarandus",2019-06-29 06:16:51,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar31","Rangifer tarandus",2019-06-29 06:16:53,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar31","Rangifer tarandus",2019-06-29 06:16:54,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar31","Rangifer tarandus",2019-06-29 06:16:57,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar31","Rangifer tarandus",2019-06-29 06:17:02,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar31","Rangifer tarandus",2019-06-29 06:17:05,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar31","Rangifer tarandus",2019-06-29 06:17:09,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar31","Rangifer tarandus",2019-06-29 06:17:12,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar31","Rangifer tarandus",2019-06-29 06:17:16,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar31","Rangifer tarandus",2019-06-29 06:17:17,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar31","Rangifer tarandus",2019-06-29 06:17:21,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar31","Rangifer tarandus",2019-06-29 06:17:24,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar31","Rangifer tarandus",2019-06-29 06:17:25,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar31","Rangifer tarandus",2019-06-29 06:17:27,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar31","Rangifer tarandus",2019-06-29 06:17:28,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar31","Rangifer tarandus",2019-06-29 06:17:30,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar31","Rangifer tarandus",2019-06-29 06:17:33,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar31","Rangifer tarandus",2019-06-29 06:17:34,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar31","Rangifer tarandus",2019-06-29 06:17:36,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar31","Rangifer tarandus",2019-06-29 06:17:37,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar31","Rangifer tarandus",2019-06-29 06:17:39,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar31","Rangifer tarandus",2019-06-29 06:17:40,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar31","Rangifer tarandus",2019-06-29 06:17:42,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar31","Rangifer tarandus",2019-06-29 06:17:43,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar31","Rangifer tarandus",2019-06-29 06:17:46,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar31","Rangifer tarandus",2019-06-29 06:17:47,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar31","Rangifer tarandus",2019-06-29 06:17:49,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar31","Rangifer tarandus",2019-06-29 06:17:50,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar31","Rangifer tarandus",2019-06-29 06:17:51,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar31","Rangifer tarandus",2019-06-29 06:17:53,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar31","Rangifer tarandus",2019-06-29 06:17:57,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar31","Rangifer tarandus",2019-06-29 06:17:58,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar31","Rangifer tarandus",2019-06-29 06:18:00,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar31","Rangifer tarandus",2019-06-29 06:18:02,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar31","Rangifer tarandus",2019-06-29 06:18:04,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar31","Rangifer tarandus",2019-06-29 06:18:05,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar31","Rangifer tarandus",2019-06-29 06:18:07,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar31","Rangifer tarandus",2019-07-04 23:04:05,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar31","Rangifer tarandus",2019-07-04 23:04:06,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar31","Rangifer tarandus",2019-07-04 23:04:07,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar31","Rangifer tarandus",2019-07-04 23:04:09,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar31","Rangifer tarandus",2019-07-04 23:04:20,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar31","Rangifer tarandus",2019-07-04 23:04:23,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar31","Rangifer tarandus",2019-07-04 23:04:24,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar31","Rangifer tarandus",2019-07-04 23:04:26,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar31","Rangifer tarandus",2019-07-04 23:04:28,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar31","Rangifer tarandus",2019-07-14 16:28:46,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar31","Grus canadensis",2019-07-18 20:00:46,"Adult","",1,1,"Other",FALSE
"Algar","Algar31","Ursus americanus",2019-07-21 12:51:49,"Adult + Juvenile","",2,3,"Travelling",FALSE
"Algar","Algar31","Ursus americanus",2019-07-21 12:51:51,"Adult + Juvenile","",3,3,"Travelling",FALSE
"Algar","Algar31","Ursus americanus",2019-07-21 12:51:54,"Juvenile","",1,3,"Travelling",FALSE
"Algar","Algar31","Grus canadensis",2019-07-28 20:02:52,"Adult","",1,2,"Travelling",FALSE
"Algar","Algar31","Grus canadensis",2019-07-28 20:02:53,"Adult","",1,2,"Travelling",FALSE
"Algar","Algar31","Grus canadensis",2019-07-28 20:02:55,"Adult","",2,2,"Travelling",FALSE
"Algar","Algar31","Grus canadensis",2019-07-28 20:02:56,"Adult","",2,2,"Travelling",FALSE
"Algar","Algar31","Grus canadensis",2019-07-28 20:02:58,"Adult","",2,2,"Travelling",FALSE
"Algar","Algar31","Grus canadensis",2019-07-28 20:02:59,"Adult","",2,2,"Travelling",FALSE
"Algar","Algar31","Grus canadensis",2019-08-01 16:37:09,"Adult","",1,1,"Travelling",FALSE
"Algar","Algar31","Grus canadensis",2019-08-01 16:37:12,"Adult","",1,1,"Travelling",FALSE
"Algar","Algar31","Rangifer tarandus",2019-08-04 06:33:21,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar31","Grus canadensis",2019-08-12 19:43:17,"Adult","",1,2,"Travelling",FALSE
"Algar","Algar31","Grus canadensis",2019-08-12 19:43:20,"Adult","",1,2,"Travelling",FALSE
"Algar","Algar31","Grus canadensis",2019-08-12 19:43:28,"Adult","",1,2,"Travelling",FALSE
"Algar","Algar31","Grus canadensis",2019-08-12 19:43:29,"Adult","",1,2,"Travelling",FALSE
"Algar","Algar31","Grus canadensis",2019-08-12 19:43:30,"Adult","",1,2,"Travelling",FALSE
"Algar","Algar31","Grus canadensis",2019-08-12 19:43:31,"Adult","",1,2,"Travelling",FALSE
"Algar","Algar31","Grus canadensis",2019-08-19 07:05:13,"Adult","",1,2,"Travelling",FALSE
"Algar","Algar31","Grus canadensis",2019-08-19 07:05:16,"Adult","",1,2,"Travelling",FALSE
"Algar","Algar31","Grus canadensis",2019-08-19 07:05:17,"Adult","",2,2,"Travelling",FALSE
"Algar","Algar31","Grus canadensis",2019-08-19 07:05:20,"Adult","",2,2,"Travelling",FALSE
"Algar","Algar31","Grus canadensis",2019-08-19 07:05:24,"Adult","",2,2,"Travelling",FALSE
"Algar","Algar31","Grus canadensis",2019-08-19 07:05:27,"Adult","",2,2,"Travelling",FALSE
"Algar","Algar31","Grus canadensis",2019-08-19 07:05:29,"Adult","",2,2,"Travelling",FALSE
"Algar","Algar31","Grus canadensis",2019-08-19 07:05:31,"Adult","",2,2,"Travelling",FALSE
"Algar","Algar31","Grus canadensis",2019-08-19 07:05:33,"Adult","",2,2,"Travelling",FALSE
"Algar","Algar31","Grus canadensis",2019-08-19 07:05:35,"Adult","",2,2,"Travelling",FALSE
"Algar","Algar31","Rangifer tarandus",2019-09-14 09:46:32,"Adult","",1,1,"Travelling",FALSE
"Algar","Algar31","Rangifer tarandus",2019-09-14 11:02:25,"Adult","Female",1,3,"Travelling",FALSE
"Algar","Algar31","Rangifer tarandus",2019-09-14 11:02:27,"Adult","Female",1,3,"Travelling",FALSE
"Algar","Algar31","Rangifer tarandus",2019-09-14 11:02:28,"Adult","Female",1,3,"Travelling",FALSE
"Algar","Algar31","Rangifer tarandus",2019-09-14 11:02:34,"Adult","Female",1,3,"Travelling",FALSE
"Algar","Algar31","Rangifer tarandus",2019-09-14 11:02:36,"Adult","Female",1,3,"Travelling",FALSE
"Algar","Algar31","Rangifer tarandus",2019-09-14 11:02:38,"Unidentified","Male",2,3,"Travelling",FALSE
"Algar","Algar31","Rangifer tarandus",2019-09-14 11:02:39,"Unidentified","Male",2,3,"Travelling",FALSE
"Algar","Algar31","Rangifer tarandus",2019-09-16 14:43:15,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar31","Rangifer tarandus",2019-09-16 14:43:17,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar31","Rangifer tarandus",2019-09-20 05:56:26,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar31","Rangifer tarandus",2019-09-20 05:56:28,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar31","Rangifer tarandus",2019-09-20 12:41:44,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar31","Rangifer tarandus",2019-09-20 12:41:46,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar31","Rangifer tarandus",2019-09-24 16:03:13,"Adult","Female",1,2,"Travelling",FALSE
"Algar","Algar31","Rangifer tarandus",2019-09-24 16:03:18,"Adult","Female",1,2,"Travelling",FALSE
"Algar","Algar31","Rangifer tarandus",2019-09-24 16:03:20,"Adult","Female",1,2,"Travelling",FALSE
"Algar","Algar31","Rangifer tarandus",2019-09-24 16:03:26,"Juvenile","Male",1,2,"Travelling",FALSE
"Algar","Algar31","Rangifer tarandus",2019-09-24 16:03:28,"Juvenile","Male",1,2,"Travelling",FALSE
"Algar","Algar31","Rangifer tarandus",2019-09-24 16:03:29,"Juvenile","Male",1,2,"Travelling",FALSE
"Algar","Algar31","Rangifer tarandus",2019-09-26 11:06:53,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar31","Rangifer tarandus",2019-09-26 11:06:55,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar31","Rangifer tarandus",2019-09-26 11:06:57,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar31","Rangifer tarandus",2019-09-26 11:43:30,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar31","Rangifer tarandus",2019-09-26 11:43:32,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar31","Ursus americanus",2019-10-16 15:10:56,"Adult","",1,1,"Travelling",FALSE
"Algar","Algar31","Ursus americanus",2019-10-16 15:10:57,"Adult","",1,1,"Travelling",FALSE
"Algar","Algar31","Rangifer tarandus",2019-10-17 12:31:55,"Adult","",1,1,"Travelling",FALSE
"Algar","Algar31","Rangifer tarandus",2019-10-17 12:31:57,"Adult","",1,1,"Travelling",FALSE
"Algar","Algar31","Rangifer tarandus",2019-10-17 12:31:59,"Adult","",1,1,"Travelling",FALSE
"Algar","Algar31","Rangifer tarandus",2019-10-17 12:32:07,"Adult","",1,1,"Travelling",FALSE
"Algar","Algar31","Rangifer tarandus",2019-10-17 12:32:08,"Adult","",1,1,"Travelling",FALSE
"Algar","Algar31","Rangifer tarandus",2019-10-17 12:32:09,"Adult","",1,1,"Travelling",FALSE
"Algar","Algar31","Lepus americanus",2019-11-19 23:15:02,"Adult","",1,1,"Travelling",FALSE
"Algar","Algar31","Martes americana",2019-11-20 22:32:29,"Adult","",1,1,"Travelling",FALSE
"Algar","Algar31","Martes americana",2019-11-20 22:32:30,"Adult","",1,1,"Travelling",FALSE
"Algar","Algar32","Alces alces",2018-11-22 13:29:03,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar32","Alces alces",2018-11-22 13:29:05,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar32","Alces alces",2018-11-22 13:29:07,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar32","Grus canadensis",2019-05-03 07:51:41,"Adult","",1,1,"",FALSE
"Algar","Algar32","Grus canadensis",2019-06-15 12:46:52,"Adult","",1,1,"",FALSE
"Algar","Algar32","Grus canadensis",2019-06-15 12:47:02,"Adult","",1,1,"",FALSE
"Algar","Algar32","Grus canadensis",2019-06-15 12:47:04,"Adult","",1,1,"",FALSE
"Algar","Algar32","Grus canadensis",2019-06-15 12:47:13,"Adult","",1,1,"",FALSE
"Algar","Algar32","Grus canadensis",2019-06-15 13:55:52,"Adult","",1,1,"",FALSE
"Algar","Algar32","Odocoileus virginianus",2019-06-21 05:03:52,"Adult","",1,1,"Travelling",FALSE
"Algar","Algar32","Odocoileus virginianus",2019-06-21 05:03:54,"Adult","",1,1,"Travelling",FALSE
"Algar","Algar32","Odocoileus virginianus",2019-06-21 05:03:56,"Adult","",1,1,"Travelling",FALSE
"Algar","Algar32","Rangifer tarandus",2019-07-25 21:24:27,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar32","Rangifer tarandus",2019-07-25 21:24:29,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar32","Rangifer tarandus",2019-07-25 21:24:31,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar32","Rangifer tarandus",2019-07-25 21:24:32,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar32","Rangifer tarandus",2019-07-25 21:24:35,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar32","Rangifer tarandus",2019-07-25 21:24:40,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar32","Rangifer tarandus",2019-07-25 21:24:46,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar32","Rangifer tarandus",2019-07-25 21:24:48,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar32","Rangifer tarandus",2019-07-25 21:24:50,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar32","Rangifer tarandus",2019-07-25 21:24:54,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar32","Rangifer tarandus",2019-07-25 21:24:58,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar32","Rangifer tarandus",2019-07-25 21:25:00,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar32","Rangifer tarandus",2019-07-25 21:25:02,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar32","Rangifer tarandus",2019-07-25 21:25:03,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar32","Rangifer tarandus",2019-09-10 19:41:26,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar32","Rangifer tarandus",2019-09-10 19:41:29,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar32","Lynx canadensis",2019-11-01 14:49:02,"Adult","",1,1,"",FALSE
"Algar","Algar32","Lynx canadensis",2019-11-01 14:49:04,"Adult","",1,1,"",FALSE
"Algar","Algar34","Odocoileus virginianus",2018-11-28 02:01:23,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar34","Odocoileus virginianus",2018-11-28 02:01:24,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar34","Odocoileus virginianus",2018-11-28 02:01:26,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar34","Lynx canadensis",2019-01-10 16:53:14,"Adult","",1,1,"Travelling",FALSE
"Algar","Algar34","Lynx canadensis",2019-01-10 16:53:15,"Adult","",1,1,"Travelling",FALSE
"Algar","Algar34","Odocoileus virginianus",2019-01-15 00:22:48,"Adult","Female",1,1,"",FALSE
"Algar","Algar34","Odocoileus virginianus",2019-01-15 00:22:49,"Adult","Female",1,1,"",FALSE
"Algar","Algar34","Odocoileus virginianus",2019-01-15 00:22:51,"Adult","Female",1,1,"",FALSE
"Algar","Algar34","Odocoileus virginianus",2019-01-15 00:22:52,"Adult","Female",1,1,"",FALSE
"Algar","Algar34","Odocoileus virginianus",2019-01-15 00:22:53,"Adult","Female",1,1,"",FALSE
"Algar","Algar34","Odocoileus virginianus",2019-01-16 02:15:14,"Adult","Female",1,1,"",FALSE
"Algar","Algar34","Odocoileus virginianus",2019-01-16 02:15:15,"Adult","Female",1,1,"",FALSE
"Algar","Algar34","Odocoileus virginianus",2019-01-16 02:15:17,"Adult","Female",1,1,"",FALSE
"Algar","Algar34","Odocoileus virginianus",2019-01-16 02:15:18,"Adult","Female",1,1,"",FALSE
"Algar","Algar34","Lynx canadensis",2019-01-26 16:40:37,"Adult","",1,1,"Travelling",FALSE
"Algar","Algar34","Lynx canadensis",2019-01-26 16:40:46,"Adult","",1,1,"Travelling",FALSE
"Algar","Algar34","Lynx canadensis",2019-02-11 13:51:44,"Adult","",1,1,"Travelling",FALSE
"Algar","Algar34","Alces alces",2019-03-06 17:37:22,"Adult + Juvenile","Female",1,2,"Travelling",FALSE
"Algar","Algar34","Alces alces",2019-03-06 17:37:24,"Adult + Juvenile","Female",1,2,"Travelling",FALSE
"Algar","Algar34","Alces alces",2019-03-06 17:37:26,"Adult + Juvenile","Female",1,2,"Travelling",FALSE
"Algar","Algar34","Alces alces",2019-03-06 17:37:27,"Adult + Juvenile","Female",1,2,"Travelling",FALSE
"Algar","Algar34","Alces alces",2019-03-06 17:37:28,"Adult + Juvenile","Female",1,2,"Travelling",FALSE
"Algar","Algar34","Alces alces",2019-03-06 17:37:40,"Adult + Juvenile","Female",1,2,"Travelling",FALSE
"Algar","Algar34","Alces alces",2019-03-06 17:37:42,"Adult + Juvenile","Female",1,2,"Travelling",FALSE
"Algar","Algar34","Alces alces",2019-03-06 17:37:44,"Adult + Juvenile","Female",1,2,"Travelling",FALSE
"Algar","Algar34","Lynx canadensis",2019-03-27 00:15:19,"Adult","",1,1,"",FALSE
"Algar","Algar35","Rangifer tarandus",2018-12-12 09:46:46,"Adult","",1,1,"",FALSE
"Algar","Algar35","Rangifer tarandus",2018-12-12 09:46:54,"Adult","",1,1,"",FALSE
"Algar","Algar35","Rangifer tarandus",2018-12-12 09:46:58,"Adult","",1,1,"",FALSE
"Algar","Algar35","Rangifer tarandus",2018-12-12 09:47:00,"Adult","",1,1,"",FALSE
"Algar","Algar35","Rangifer tarandus",2018-12-12 09:47:02,"Adult","",1,1,"",FALSE
"Algar","Algar35","Rangifer tarandus",2018-12-12 09:47:03,"Adult","",1,1,"",FALSE
"Algar","Algar35","Lepus americanus",2018-12-30 23:01:11,"Adult","",1,1,"",FALSE
"Algar","Algar35","Lepus americanus",2018-12-30 23:01:23,"Adult","",1,1,"",FALSE
"Algar","Algar35","Lepus americanus",2019-03-13 02:49:11,"Adult","",1,1,"",FALSE
"Algar","Algar35","Lepus americanus",2019-03-13 02:49:12,"Adult","",1,1,"",FALSE
"Algar","Algar35","Lepus americanus",2019-03-13 03:49:56,"Adult","",1,1,"",FALSE
"Algar","Algar35","Lepus americanus",2019-03-13 03:49:57,"Adult","",1,1,"",FALSE
"Algar","Algar35","Lepus americanus",2019-03-14 21:25:00,"Adult","",1,1,"",FALSE
"Algar","Algar35","Lepus americanus",2019-03-14 22:23:01,"Adult","",1,1,"",FALSE
"Algar","Algar35","Lepus americanus",2019-03-19 00:18:07,"Adult","",1,1,"",FALSE
"Algar","Algar35","Alces alces",2019-04-18 12:59:13,"Unidentified","Male",1,1,"Travelling",FALSE
"Algar","Algar35","Alces alces",2019-04-18 12:59:15,"Unidentified","Male",1,1,"Travelling",FALSE
"Algar","Algar35","Alces alces",2019-04-18 12:59:16,"Unidentified","Male",1,1,"Travelling",FALSE
"Algar","Algar35","Alces alces",2019-04-18 12:59:18,"Unidentified","Male",1,1,"Travelling",FALSE
"Algar","Algar35","Alces alces",2019-04-18 12:59:19,"Unidentified","Male",1,1,"Travelling",FALSE
"Algar","Algar35","Grus canadensis",2019-05-03 17:04:52,"Unidentified","",2,2,"",FALSE
"Algar","Algar35","Grus canadensis",2019-05-03 17:04:54,"Adult","",1,2,"",FALSE
"Algar","Algar35","Grus canadensis",2019-05-10 17:13:29,"Adult","",1,2,"",FALSE
"Algar","Algar35","Alces alces",2019-05-29 06:58:28,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar35","Alces alces",2019-05-29 06:58:30,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar35","Alces alces",2019-05-29 06:58:31,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar35","Alces alces",2019-05-29 06:58:32,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar35","Alces alces",2019-05-29 06:58:33,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar35","Alces alces",2019-05-29 06:58:34,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar35","Alces alces",2019-05-29 06:58:35,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar35","Grus canadensis",2019-05-31 20:22:28,"Adult","",1,1,"",FALSE
"Algar","Algar35","Grus canadensis",2019-05-31 20:22:30,"Adult","",1,1,"",FALSE
"Algar","Algar35","Grus canadensis",2019-05-31 20:22:32,"Adult","",1,1,"",FALSE
"Algar","Algar35","Grus canadensis",2019-05-31 20:22:35,"Adult","",1,1,"",FALSE
"Algar","Algar35","Grus canadensis",2019-05-31 20:22:37,"Adult","",1,1,"",FALSE
"Algar","Algar35","Grus canadensis",2019-05-31 20:22:38,"Adult","",1,1,"",FALSE
"Algar","Algar35","Odocoileus virginianus",2019-06-02 09:24:05,"Adult","",1,1,"",FALSE
"Algar","Algar35","Alces alces",2019-06-15 07:55:07,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar35","Alces alces",2019-06-15 07:55:09,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar35","Alces alces",2019-06-15 07:55:10,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar35","Alces alces",2019-06-15 07:55:13,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar35","Alces alces",2019-06-15 07:55:14,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar35","Alces alces",2019-06-15 07:55:16,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar35","Alces alces",2019-06-15 07:55:17,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar35","Alces alces",2019-06-15 07:55:19,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar35","Alces alces",2019-06-15 07:55:20,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar35","Grus canadensis",2019-06-26 14:42:38,"Adult + Juvenile","",3,3,"",FALSE
"Algar","Algar35","Alces alces",2019-06-28 01:15:31,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar35","Alces alces",2019-06-28 01:15:33,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar35","Alces alces",2019-06-28 01:15:34,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar35","Alces alces",2019-06-28 01:15:36,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar35","Alces alces",2019-06-28 01:16:13,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar35","Alces alces",2019-06-28 01:16:14,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar35","Alces alces",2019-06-28 01:16:15,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar35","Alces alces",2019-06-28 01:16:16,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar35","Alces alces",2019-06-28 05:15:43,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar35","Alces alces",2019-06-28 05:15:45,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar35","Alces alces",2019-06-28 05:15:47,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar35","Grus canadensis",2019-07-03 13:47:38,"Adult + Juvenile","",3,3,"",FALSE
"Algar","Algar35","Grus canadensis",2019-07-03 13:47:39,"Adult + Juvenile","",3,3,"",FALSE
"Algar","Algar35","Grus canadensis",2019-07-03 13:47:41,"Unidentified","",2,3,"",FALSE
"Algar","Algar35","Grus canadensis",2019-07-03 13:47:43,"Adult","",2,3,"",FALSE
"Algar","Algar35","Grus canadensis",2019-07-08 08:24:33,"Adult + Juvenile","",2,2,"",FALSE
"Algar","Algar35","Grus canadensis",2019-07-08 08:24:34,"Adult + Juvenile","",2,2,"",FALSE
"Algar","Algar35","Grus canadensis",2019-07-08 08:24:35,"Adult + Juvenile","",2,2,"",FALSE
"Algar","Algar35","Grus canadensis",2019-07-08 08:24:46,"Adult + Juvenile","",1,2,"",FALSE
"Algar","Algar35","Grus canadensis",2019-07-08 08:36:35,"Adult + Juvenile","",2,2,"",FALSE
"Algar","Algar35","Grus canadensis",2019-07-08 08:36:37,"Adult","",1,2,"",FALSE
"Algar","Algar35","Alces alces",2019-07-10 07:31:51,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar35","Alces alces",2019-07-10 07:31:52,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar35","Alces alces",2019-07-10 07:31:53,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar35","Alces alces",2019-07-10 07:31:55,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar35","Alces alces",2019-07-10 07:31:56,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar35","Rangifer tarandus",2019-07-13 07:17:27,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar35","Rangifer tarandus",2019-07-13 07:17:28,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar35","Rangifer tarandus",2019-07-13 07:17:30,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar35","Rangifer tarandus",2019-07-13 07:17:31,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar35","Rangifer tarandus",2019-07-13 07:17:32,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar35","Ursus americanus",2019-07-14 03:52:48,"Adult","",1,1,"",FALSE
"Algar","Algar35","Grus canadensis",2019-07-28 13:52:18,"Adult","",1,3,"",FALSE
"Algar","Algar35","Grus canadensis",2019-07-28 13:52:19,"Adult","",1,3,"",FALSE
"Algar","Algar35","Grus canadensis",2019-07-28 13:52:24,"Adult","",1,3,"",FALSE
"Algar","Algar35","Grus canadensis",2019-07-28 13:52:27,"Adult + Juvenile","",2,3,"",FALSE
"Algar","Algar35","Grus canadensis",2019-07-28 13:52:36,"Adult + Juvenile","",2,3,"",FALSE
"Algar","Algar35","Grus canadensis",2019-07-28 13:52:37,"Adult + Juvenile","",2,3,"",FALSE
"Algar","Algar35","Grus canadensis",2019-07-28 13:52:39,"Adult + Juvenile","",2,3,"",FALSE
"Algar","Algar35","Grus canadensis",2019-07-31 10:10:15,"Adult + Juvenile","",3,3,"",FALSE
