"project_id","deployment_id","image_id","filename","location","is_blank","identified_by","wi_taxon_id","class","order","family","genus","species","common_name","uncertainty","timestamp","number_of_objects","age","sex","animal_recognizable","individual_id","individual_animal_notes","behavior","highlighted","markings","cv_confidence","license","placename","group_size","temperature"
"AlgarRestorationProject","ALG055_2018-11-15","Algar55__2018-12-26__22-33-17.JPG","Algar55__2018-12-26__22-33-17.JPG","",0,"ERT","","Mammalia","Carnivora","Canidae","Canis","lupus","","",2018-12-26 22:33:17,1,"Adult","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2018-11-15","Algar55__2018-12-26__22-33-50.JPG","Algar55__2018-12-26__22-33-50.JPG","",0,"ERT","","Mammalia","Carnivora","Canidae","Canis","lupus","","",2018-12-26 22:33:50,1,"Adult","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2018-11-15","Algar55__2018-12-26__22-33-51.JPG","Algar55__2018-12-26__22-33-51.JPG","",0,"ERT","","Mammalia","Carnivora","Canidae","Canis","lupus","","",2018-12-26 22:33:51,1,"Adult","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2018-11-15","Algar55__2018-12-29__17-28-26.JPG","Algar55__2018-12-29__17-28-26.JPG","",1,"ERT","",NA,NA,NA,"","blank","","",2018-12-29 17:28:26,0,"Unidentified","","","","","","","","","","ALG055",0,NA
"AlgarRestorationProject","ALG055_2018-11-15","Algar55__2018-12-30__14-05-50.JPG","Algar55__2018-12-30__14-05-50.JPG","",0,"ERT","","Mammalia","Primates","Hominidae","Homo","sapiens","","",2018-12-30 14:05:50,1,"","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2018-11-15","Algar55__2018-12-30__14-05-59.JPG","Algar55__2018-12-30__14-05-59.JPG","",0,"ERT","","Mammalia","Primates","Hominidae","Homo","sapiens","","",2018-12-30 14:05:59,1,"","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2018-11-15","Algar55__2018-12-31__11-18-30.JPG","Algar55__2018-12-31__11-18-30.JPG","",1,"ERT","",NA,NA,NA,"","blank","","",2018-12-31 11:18:30,0,"Unidentified","","","","","","","","","","ALG055",0,NA
"AlgarRestorationProject","ALG055_2018-11-15","Algar55__2018-12-31__11-18-48.JPG","Algar55__2018-12-31__11-18-48.JPG","",1,"ERT","",NA,NA,NA,"","blank","","",2018-12-31 11:18:48,0,"Unidentified","","","","","","","","","","ALG055",0,NA
"AlgarRestorationProject","ALG055_2018-11-15","Algar55__2019-01-04__12-15-29.JPG","Algar55__2019-01-04__12-15-29.JPG","",1,"ERT","",NA,NA,NA,"","blank","","",2019-01-04 12:15:29,0,"Unidentified","","","","","","","","","","ALG055",0,NA
"AlgarRestorationProject","ALG055_2018-11-15","Algar55__2019-01-06__09-17-20.JPG","Algar55__2019-01-06__09-17-20.JPG","",0,"ERT","","Mammalia","Primates","Hominidae","Homo","sapiens","","",2019-01-06 09:17:20,1,"Unidentified","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2018-11-15","Algar55__2019-01-06__09-17-26.JPG","Algar55__2019-01-06__09-17-26.JPG","",0,"ERT","","Mammalia","Primates","Hominidae","Homo","sapiens","","",2019-01-06 09:17:26,1,"Unidentified","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2018-11-15","Algar55__2019-01-11__01-54-15.JPG","Algar55__2019-01-11__01-54-15.JPG","",0,"ERT","","Mammalia","Carnivora","Canidae","Canis","latrans","","",2019-01-11 01:54:15,1,"Adult","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2018-11-15","Algar55__2019-01-11__01-54-16.JPG","Algar55__2019-01-11__01-54-16.JPG","",0,"ERT","","Mammalia","Carnivora","Canidae","Canis","latrans","","",2019-01-11 01:54:16,1,"Adult","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2018-11-15","Algar55__2019-01-11__01-54-17.JPG","Algar55__2019-01-11__01-54-17.JPG","",0,"ERT","","Mammalia","Carnivora","Canidae","Canis","latrans","","",2019-01-11 01:54:17,1,"Adult","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2018-11-15","Algar55__2019-01-11__01-54-19.JPG","Algar55__2019-01-11__01-54-19.JPG","",0,"ERT","","Mammalia","Carnivora","Canidae","Canis","latrans","","",2019-01-11 01:54:19,1,"Adult","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2018-11-15","Algar55__2019-01-11__01-54-22.JPG","Algar55__2019-01-11__01-54-22.JPG","",0,"ERT","","Mammalia","Carnivora","Canidae","Canis","latrans","","",2019-01-11 01:54:22,1,"Adult","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2018-11-15","Algar55__2019-01-11__03-38-52.JPG","Algar55__2019-01-11__03-38-52.JPG","",0,"ERT","",NA,NA,NA,"Unknown","unknown","","",2019-01-11 03:38:52,1,"Unidentified","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2018-11-15","Algar55__2019-01-11__04-08-17.JPG","Algar55__2019-01-11__04-08-17.JPG","",1,"ERT","",NA,NA,NA,"","blank","","",2019-01-11 04:08:17,0,"Unidentified","","","","","","","","","","ALG055",0,NA
"AlgarRestorationProject","ALG055_2018-11-15","Algar55__2019-01-11__04-08-24.JPG","Algar55__2019-01-11__04-08-24.JPG","",1,"ERT","",NA,NA,NA,"","blank","","",2019-01-11 04:08:24,0,"Unidentified","","","","","","","","","","ALG055",0,NA
"AlgarRestorationProject","ALG055_2018-11-15","Algar55__2019-01-14__14-59-08.JPG","Algar55__2019-01-14__14-59-08.JPG","",1,"ERT","",NA,NA,NA,"","blank","","",2019-01-14 14:59:08,0,"Unidentified","","","","","","","","","","ALG055",0,NA
"AlgarRestorationProject","ALG055_2018-11-15","Algar55__2019-01-15__09-36-44.JPG","Algar55__2019-01-15__09-36-44.JPG","",1,"ERT","",NA,NA,NA,"","blank","","",2019-01-15 09:36:44,0,"Unidentified","","","","","","","","","","ALG055",0,NA
"AlgarRestorationProject","ALG055_2018-11-15","Algar55__2019-01-19__05-49-29.JPG","Algar55__2019-01-19__05-49-29.JPG","",0,"ERT","","Mammalia","Carnivora","Felidae","Lynx","canadensis","","",2019-01-19 05:49:29,1,"Adult","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2018-11-15","Algar55__2019-01-25__17-25-15.JPG","Algar55__2019-01-25__17-25-15.JPG","",0,"ERT","","Mammalia","Primates","Hominidae","Homo","sapiens","","",2019-01-25 17:25:15,1,"Unidentified","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2018-11-15","Algar55__2019-01-25__17-25-16.JPG","Algar55__2019-01-25__17-25-16.JPG","",0,"ERT","","Mammalia","Primates","Hominidae","Homo","sapiens","","",2019-01-25 17:25:16,1,"Unidentified","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2018-11-15","Algar55__2019-01-26__11-48-52.JPG","Algar55__2019-01-26__11-48-52.JPG","",0,"ERT","","Mammalia","Primates","Hominidae","Homo","sapiens","","",2019-01-26 11:48:52,1,"Unidentified","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2018-11-15","Algar55__2019-01-26__11-48-54.JPG","Algar55__2019-01-26__11-48-54.JPG","",0,"ERT","","Mammalia","Primates","Hominidae","Homo","sapiens","","",2019-01-26 11:48:54,1,"Unidentified","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2018-11-15","Algar55__2019-01-26__12-29-43.JPG","Algar55__2019-01-26__12-29-43.JPG","",1,"ERT","",NA,NA,NA,"","blank","","",2019-01-26 12:29:43,0,"Unidentified","","","","","","","","","","ALG055",0,NA
"AlgarRestorationProject","ALG055_2018-11-15","Algar55__2019-01-28__03-06-48.JPG","Algar55__2019-01-28__03-06-48.JPG","",0,"ERT","","Mammalia","Lagomorpha","Leporidae","Lepus","americanus","","",2019-01-28 03:06:48,1,"Adult","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2018-11-15","Algar55__2019-01-28__03-06-50.JPG","Algar55__2019-01-28__03-06-50.JPG","",0,"ERT","","Mammalia","Lagomorpha","Leporidae","Lepus","americanus","","",2019-01-28 03:06:50,1,"Adult","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2018-11-15","Algar55__2019-01-28__03-31-22.JPG","Algar55__2019-01-28__03-31-22.JPG","",0,"ERT","","Mammalia","Lagomorpha","Leporidae","Lepus","americanus","","",2019-01-28 03:31:22,1,"Adult","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2018-11-15","Algar55__2019-01-28__03-31-25.JPG","Algar55__2019-01-28__03-31-25.JPG","",0,"ERT","","Mammalia","Lagomorpha","Leporidae","Lepus","americanus","","",2019-01-28 03:31:25,1,"Adult","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2018-11-15","Algar55__2019-01-28__03-31-29.JPG","Algar55__2019-01-28__03-31-29.JPG","",0,"ERT","","Mammalia","Lagomorpha","Leporidae","Lepus","americanus","","",2019-01-28 03:31:29,1,"Adult","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2018-11-15","Algar55__2019-02-01__13-36-52.JPG","Algar55__2019-02-01__13-36-52.JPG","",0,"ERT","","Mammalia","Carnivora","Canidae","Canis","latrans","","",2019-02-01 13:36:52,1,"Unidentified","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2018-11-15","Algar55__2019-02-04__21-10-33.JPG","Algar55__2019-02-04__21-10-33.JPG","",0,"ERT","","Mammalia","Carnivora","Canidae","Canis","latrans","","",2019-02-04 21:10:33,1,"Adult","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2018-11-15","Algar55__2019-02-08__21-13-25.JPG","Algar55__2019-02-08__21-13-25.JPG","",1,"ERT","",NA,NA,NA,"","blank","","",2019-02-08 21:13:25,0,"Unidentified","","","","","","","","","","ALG055",0,NA
"AlgarRestorationProject","ALG055_2018-11-15","Algar55__2019-02-10__10-28-52.JPG","Algar55__2019-02-10__10-28-52.JPG","",0,"ERT","","Mammalia","Carnivora","Mustelidae","Martes","americana","","",2019-02-10 10:28:52,1,"Adult","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2018-11-15","Algar55__2019-02-10__10-28-53.JPG","Algar55__2019-02-10__10-28-53.JPG","",0,"ERT","","Mammalia","Carnivora","Mustelidae","Martes","americana","","",2019-02-10 10:28:53,1,"Adult","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2018-11-15","Algar55__2019-02-10__10-28-56.JPG","Algar55__2019-02-10__10-28-56.JPG","",0,"ERT","","Mammalia","Carnivora","Mustelidae","Martes","americana","","",2019-02-10 10:28:56,1,"Adult","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2018-11-15","Algar55__2019-02-10__10-28-59.JPG","Algar55__2019-02-10__10-28-59.JPG","",0,"ERT","","Mammalia","Carnivora","Mustelidae","Martes","americana","","",2019-02-10 10:28:59,1,"Adult","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2018-11-15","Algar55__2019-02-17__12-41-07.JPG","Algar55__2019-02-17__12-41-07.JPG","",1,"ERT","",NA,NA,NA,"","blank","","",2019-02-17 12:41:07,0,"Unidentified","","","","","","","","","","ALG055",0,NA
"AlgarRestorationProject","ALG055_2018-11-15","Algar55__2019-03-17__05-41-13.JPG","Algar55__2019-03-17__05-41-13.JPG","",1,"ERT","",NA,NA,NA,"","blank","","",2019-03-17 05:41:13,0,"Unidentified","","","","","","","","","","ALG055",0,NA
"AlgarRestorationProject","ALG055_2018-11-15","Algar55__2019-03-19__01-18-32.JPG","Algar55__2019-03-19__01-18-32.JPG","",0,"ERT","","Mammalia","Artiodactyla","Cervidae","Alces","alces","","",2019-03-19 01:18:32,1,"Adult","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2018-11-15","Algar55__2019-03-19__01-18-33.JPG","Algar55__2019-03-19__01-18-33.JPG","",0,"ERT","","Mammalia","Artiodactyla","Cervidae","Alces","alces","","",2019-03-19 01:18:33,1,"Adult","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2018-11-15","Algar55__2019-03-19__01-18-35.JPG","Algar55__2019-03-19__01-18-35.JPG","",0,"ERT","","Mammalia","Artiodactyla","Cervidae","Alces","alces","","",2019-03-19 01:18:35,1,"Adult","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2018-11-15","Algar55__2019-03-19__01-18-37.JPG","Algar55__2019-03-19__01-18-37.JPG","",0,"ERT","","Mammalia","Artiodactyla","Cervidae","Alces","alces","","",2019-03-19 01:18:37,1,"Adult","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2018-11-15","Algar55__2019-03-19__13-01-21.JPG","Algar55__2019-03-19__13-01-21.JPG","",0,"ERT","","Mammalia","Rodentia","Sciuridae","Tamiasciurus","hudsonicus","","",2019-03-19 13:01:21,1,"Unidentified","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2018-11-15","Algar55__2019-03-26__00-02-17.JPG","Algar55__2019-03-26__00-02-17.JPG","",0,"ERT","","Mammalia","Lagomorpha","Leporidae","Lepus","americanus","","",2019-03-26 00:02:17,1,"Unidentified","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2019-04-03","Algar55__2019-04-10__13-24-02.JPG","Algar55__2019-04-10__13-24-02.JPG","",0,"CCS","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-04-10 13:24:02,1,"Adult","Male","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2019-04-03","Algar55__2019-04-10__13-24-04.JPG","Algar55__2019-04-10__13-24-04.JPG","",0,"CCS","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-04-10 13:24:04,1,"Adult","Male","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2019-04-03","Algar55__2019-04-10__13-24-20.JPG","Algar55__2019-04-10__13-24-20.JPG","",0,"CCS","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-04-10 13:24:20,1,"Adult","Male","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2019-04-03","Algar55__2019-04-11__03-52-44.JPG","Algar55__2019-04-11__03-52-44.JPG","",0,"CCS","","Mammalia","Lagomorpha","Leporidae","Lepus","americanus","","",2019-04-11 03:52:44,1,"Adult","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2019-04-03","Algar55__2019-04-19__14-42-49.JPG","Algar55__2019-04-19__14-42-49.JPG","",0,"CCS","","Mammalia","Primates","Hominidae","Homo","sapiens","","",2019-04-19 14:42:49,1,"Adult","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2019-04-03","Algar55__2019-04-20__12-26-30.JPG","Algar55__2019-04-20__12-26-30.JPG","",0,"CCS","","Mammalia","Carnivora","Canidae","Canis","lupus","","",2019-04-20 12:26:30,1,"Adult","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2019-04-03","Algar55__2019-04-21__02-59-53.JPG","Algar55__2019-04-21__02-59-53.JPG","",0,"CCS","","Mammalia","Carnivora","Felidae","Lynx","canadensis","","",2019-04-21 02:59:53,1,"Adult","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2019-04-03","Algar55__2019-05-05__09-00-21.JPG","Algar55__2019-05-05__09-00-21.JPG","",0,"CCS","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-05-05 09:00:21,1,"Adult","Male","","","","","","","","","ALG055",2,NA
"AlgarRestorationProject","ALG055_2019-04-03","Algar55__2019-05-05__09-00-23.JPG","Algar55__2019-05-05__09-00-23.JPG","",0,"CCS","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-05-05 09:00:23,1,"Adult","Male","","","","","","","","","ALG055",2,NA
"AlgarRestorationProject","ALG055_2019-04-03","Algar55__2019-05-05__09-00-24.JPG","Algar55__2019-05-05__09-00-24.JPG","",0,"CCS","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-05-05 09:00:24,1,"Adult","Male","","","","","","","","","ALG055",2,NA
"AlgarRestorationProject","ALG055_2019-04-03","Algar55__2019-05-05__09-00-26.JPG","Algar55__2019-05-05__09-00-26.JPG","",0,"CCS","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-05-05 09:00:26,1,"Adult","Male","","","","","","","","","ALG055",2,NA
"AlgarRestorationProject","ALG055_2019-04-03","Algar55__2019-05-05__09-00-27.JPG","Algar55__2019-05-05__09-00-27.JPG","",1,"CB","",NA,NA,NA,"","blank","","",2019-05-05 09:00:27,0,"Unidentified","","","","","","","","","","ALG055",0,NA
"AlgarRestorationProject","ALG055_2019-04-03","Algar55__2019-05-05__09-01-13.JPG","Algar55__2019-05-05__09-01-13.JPG","",0,"CCS","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-05-05 09:01:13,1,"Adult","Male","","","","","","","","","ALG055",2,NA
"AlgarRestorationProject","ALG055_2019-04-03","Algar55__2019-05-05__09-01-14.JPG","Algar55__2019-05-05__09-01-14.JPG","",0,"CCS","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-05-05 09:01:14,1,"Adult","Male","","","","","","","","","ALG055",2,NA
"AlgarRestorationProject","ALG055_2019-04-03","Algar55__2019-05-05__09-01-16.JPG","Algar55__2019-05-05__09-01-16.JPG","",0,"CCS","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-05-05 09:01:16,1,"Adult","Male","","","","","","","","","ALG055",2,NA
"AlgarRestorationProject","ALG055_2019-04-03","Algar55__2019-05-05__09-01-18.JPG","Algar55__2019-05-05__09-01-18.JPG","",0,"CCS","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-05-05 09:01:18,1,"Adult","Male","","","","","","","","","ALG055",2,NA
"AlgarRestorationProject","ALG055_2019-04-03","Algar55__2019-05-08__21-31-23.JPG","Algar55__2019-05-08__21-31-23.JPG","",0,"CCS","","Mammalia","Lagomorpha","Leporidae","Lepus","americanus","","",2019-05-08 21:31:23,1,"Adult","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2019-04-03","Algar55__2019-05-09__01-22-02.JPG","Algar55__2019-05-09__01-22-02.JPG","",0,"CCS","","Mammalia","Lagomorpha","Leporidae","Lepus","americanus","","",2019-05-09 01:22:02,1,"Adult","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2019-04-03","Algar55__2019-05-09__01-58-15.JPG","Algar55__2019-05-09__01-58-15.JPG","",0,"CCS","","Mammalia","Lagomorpha","Leporidae","Lepus","americanus","","",2019-05-09 01:58:15,1,"Adult","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2019-04-03","Algar55__2019-05-11__00-07-35.JPG","Algar55__2019-05-11__00-07-35.JPG","",0,"CCS","","Mammalia","Lagomorpha","Leporidae","Lepus","americanus","","",2019-05-11 00:07:35,1,"Adult","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2019-04-03","Algar55__2019-05-15__18-11-07.JPG","Algar55__2019-05-15__18-11-07.JPG","",0,"CCS","","Mammalia","Carnivora","Ursidae","Ursus","americanus","","",2019-05-15 18:11:07,1,"Adult","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2019-04-03","Algar55__2019-05-15__18-11-09.JPG","Algar55__2019-05-15__18-11-09.JPG","",0,"CCS","","Mammalia","Carnivora","Ursidae","Ursus","americanus","","",2019-05-15 18:11:09,1,"Adult","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2019-04-03","Algar55__2019-05-15__18-11-10.JPG","Algar55__2019-05-15__18-11-10.JPG","",0,"CCS","","Mammalia","Carnivora","Ursidae","Ursus","americanus","","",2019-05-15 18:11:10,1,"Adult","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2019-04-03","Algar55__2019-05-19__15-20-19.JPG","Algar55__2019-05-19__15-20-19.JPG","",0,"CCS","","Aves","Gruiformes","Gruidae","Grus","canadensis","","",2019-05-19 15:20:19,2,"Adult","","","","","","","","","","ALG055",2,NA
"AlgarRestorationProject","ALG055_2019-04-03","Algar55__2019-05-19__15-20-21.JPG","Algar55__2019-05-19__15-20-21.JPG","",0,"CCS","","Aves","Gruiformes","Gruidae","Grus","canadensis","","",2019-05-19 15:20:21,2,"Adult","","","","","","","","","","ALG055",2,NA
"AlgarRestorationProject","ALG055_2019-04-03","Algar55__2019-05-19__15-20-25.JPG","Algar55__2019-05-19__15-20-25.JPG","",0,"CCS","","Aves","Gruiformes","Gruidae","Grus","canadensis","","",2019-05-19 15:20:25,1,"Adult","","","","","","","","","","ALG055",2,NA
"AlgarRestorationProject","ALG055_2019-04-03","Algar55__2019-05-25__01-36-16.JPG","Algar55__2019-05-25__01-36-16.JPG","",0,"CCS","","Mammalia","Lagomorpha","Leporidae","Lepus","americanus","","",2019-05-25 01:36:16,1,"Adult","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2019-04-03","Algar55__2019-05-25__01-36-20.JPG","Algar55__2019-05-25__01-36-20.JPG","",0,"CCS","","Mammalia","Lagomorpha","Leporidae","Lepus","americanus","","",2019-05-25 01:36:20,1,"Adult","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2019-04-03","Algar55__2019-05-25__01-44-13.JPG","Algar55__2019-05-25__01-44-13.JPG","",0,"CCS","","Mammalia","Lagomorpha","Leporidae","Lepus","americanus","","",2019-05-25 01:44:13,1,"Adult","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2019-04-03","Algar55__2019-05-29__03-56-00.JPG","Algar55__2019-05-29__03-56-00.JPG","",0,"CCS","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-05-29 03:56:00,1,"Adult","Male","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2019-04-03","Algar55__2019-05-29__03-56-02.JPG","Algar55__2019-05-29__03-56-02.JPG","",0,"CCS","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-05-29 03:56:02,1,"Adult","Male","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2019-04-03","Algar55__2019-05-29__03-56-03.JPG","Algar55__2019-05-29__03-56-03.JPG","",0,"CCS","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-05-29 03:56:03,1,"Adult","Male","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2019-04-03","Algar55__2019-05-29__03-56-04.JPG","Algar55__2019-05-29__03-56-04.JPG","",0,"CCS","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-05-29 03:56:04,1,"Adult","Male","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2019-04-03","Algar55__2019-05-29__03-56-05.JPG","Algar55__2019-05-29__03-56-05.JPG","",0,"CCS","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-05-29 03:56:05,1,"Adult","Male","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2019-04-03","Algar55__2019-06-02__12-33-38.JPG","Algar55__2019-06-02__12-33-38.JPG","",0,"CCS","","Aves","Gruiformes","Gruidae","Grus","canadensis","","",2019-06-02 12:33:38,2,"Adult","","","","","","","","","","ALG055",2,NA
"AlgarRestorationProject","ALG055_2019-04-03","Algar55__2019-06-02__12-33-40.JPG","Algar55__2019-06-02__12-33-40.JPG","",0,"CCS","","Aves","Gruiformes","Gruidae","Grus","canadensis","","",2019-06-02 12:33:40,2,"Adult","","","","","","","","","","ALG055",2,NA
"AlgarRestorationProject","ALG055_2019-04-03","Algar55__2019-06-02__12-33-42.JPG","Algar55__2019-06-02__12-33-42.JPG","",0,"CCS","","Aves","Gruiformes","Gruidae","Grus","canadensis","","",2019-06-02 12:33:42,2,"Adult","","","","","","","","","","ALG055",2,NA
"AlgarRestorationProject","ALG055_2019-04-03","Algar55__2019-06-02__12-33-43.JPG","Algar55__2019-06-02__12-33-43.JPG","",0,"CCS","","Aves","Gruiformes","Gruidae","Grus","canadensis","","",2019-06-02 12:33:43,1,"Adult","","","","","","","","","","ALG055",2,NA
"AlgarRestorationProject","ALG055_2019-04-03","Algar55__2019-06-09__12-18-01.JPG","Algar55__2019-06-09__12-18-01.JPG","",0,"CCS","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-06-09 12:18:01,1,"Adult","Male","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2019-04-03","Algar55__2019-06-09__12-18-03.JPG","Algar55__2019-06-09__12-18-03.JPG","",0,"CCS","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-06-09 12:18:03,1,"Adult","Male","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2019-04-03","Algar55__2019-06-10__17-04-54.JPG","Algar55__2019-06-10__17-04-54.JPG","",0,"CCS","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-06-10 17:04:54,1,"Adult","Female","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2019-04-03","Algar55__2019-06-10__17-04-57.JPG","Algar55__2019-06-10__17-04-57.JPG","",0,"CCS","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-06-10 17:04:57,1,"Adult","Female","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2019-04-03","Algar55__2019-06-10__17-04-58.JPG","Algar55__2019-06-10__17-04-58.JPG","",0,"CCS","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-06-10 17:04:58,1,"Adult","Female","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2019-04-03","Algar55__2019-06-11__07-34-22.JPG","Algar55__2019-06-11__07-34-22.JPG","",0,"CCS","","Aves","Gruiformes","Gruidae","Grus","canadensis","","",2019-06-11 07:34:22,1,"Adult","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2019-04-03","Algar55__2019-06-11__07-34-24.JPG","Algar55__2019-06-11__07-34-24.JPG","",0,"CCS","","Aves","Gruiformes","Gruidae","Grus","canadensis","","",2019-06-11 07:34:24,1,"Adult","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2019-04-03","Algar55__2019-06-11__07-34-26.JPG","Algar55__2019-06-11__07-34-26.JPG","",0,"CCS","","Aves","Gruiformes","Gruidae","Grus","canadensis","","",2019-06-11 07:34:26,1,"Adult","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2019-04-03","Algar55__2019-06-11__07-34-27.JPG","Algar55__2019-06-11__07-34-27.JPG","",0,"CCS","","Aves","Gruiformes","Gruidae","Grus","canadensis","","",2019-06-11 07:34:27,1,"Adult","","","","","","","","","","ALG055",1,NA
"AlgarRestorationProject","ALG055_2019-04-03","Algar55__2019-06-15__05-50-16.JPG","Algar55__2019-06-15__05-50-16.JPG","",0,"CCS","","Aves","Gruiformes","Gruidae","Grus","canadensis","","",2019-06-15 05:50:16,1,"Adult","","","","","","","","","","ALG055",1,NA
