"Project.ID","Deployment.Location.ID","Species","Date_Time.Captured","Age","Sex","Number.of.Animals","Minimum.Group.Size","Behaviour","Blank","Event.ID","Event.Duration","Event.Groupsize","Event.Observations"
"Algar","Algar69","Odocoileus virginianus",2019-04-17 09:18:30,"Adult","",1,2,"Travelling",FALSE,"E465",11,2,7
"Algar","Algar69","Odocoileus virginianus",2019-04-17 10:40:56,"Adult","",1,2,"Travelling",FALSE,"E466",30,2,8
"Algar","Algar69","Ursus americanus",2019-04-17 13:09:29,"Adult","",1,1,"Travelling",FALSE,"E467",6,1,5
"Algar","Algar69","Odocoileus virginianus",2019-04-21 08:32:54,"Adult","",1,2,"Travelling",FALSE,"E468",1156,2,7
"Algar","Algar69","Ursus americanus",2019-04-30 16:47:29,"Adult","",1,1,"Travelling",FALSE,"E469",1,1,2
"Algar","Algar69","Ursus americanus",2019-05-01 05:54:46,"Adult","",1,1,"Travelling",FALSE,"E470",12,1,7
"Algar","Algar69","Odocoileus virginianus",2019-05-07 07:42:35,"Adult","Female",1,1,"Foraging",FALSE,"E471",149,1,13
"Algar","Algar69","Alces alces",2019-05-17 12:59:23,"Adult","",1,1,"Travelling",FALSE,"E472",0,1,1
"Algar","Algar69","Alces alces",2019-05-21 08:24:08,"Adult","",1,1,"Travelling",FALSE,"E473",0,1,1
"Algar","Algar69","Alces alces",2019-05-24 05:53:20,"Adult","Male",1,1,"Foraging",FALSE,"E474",53,1,19
"Algar","Algar69","Alces alces",2019-05-24 07:55:46,"Adult","",1,1,"",FALSE,"E475",0,1,1
"Algar","Algar69","Ursus americanus",2019-05-26 05:13:05,"Adult","",1,1,"Travelling",FALSE,"E476",11,1,4
"Algar","Algar69","Ursus americanus",2019-05-30 11:19:40,"Juvenile","",1,3,"",FALSE,"E477",46,3,14
"Algar","Algar69","Ursus americanus",2019-06-03 19:37:32,"Adult","",1,2,"Travelling",FALSE,"E478",99,2,21
"Algar","Algar69","Ursus americanus",2019-06-11 10:16:50,"Adult","",1,1,"Travelling",FALSE,"E479",4,1,3
"Algar","Algar69","Ursus americanus",2019-06-13 19:03:00,"Adult","",1,1,"Travelling",FALSE,"E480",2,1,2
"Algar","Algar69","Ursus americanus",2019-06-14 10:52:32,"Adult","",1,1,"Travelling",FALSE,"E481",4,1,2
"Algar","Algar69","Ursus americanus",2019-06-19 11:00:04,"Adult","",1,1,"Travelling",FALSE,"E482",4,1,3
"Algar","Algar69","Ursus americanus",2019-06-20 04:40:50,"Adult","",1,1,"Travelling",FALSE,"E483",3,1,3
"Algar","Algar69","Ursus americanus",2019-06-21 09:45:36,"Adult","",1,1,"Travelling",FALSE,"E484",96,1,16
"Algar","Algar69","Ursus americanus",2019-06-23 02:04:55,"Adult","",1,1,"Travelling",FALSE,"E485",5,1,4
"Algar","Algar69","Odocoileus virginianus",2019-06-28 17:05:53,"Adult","Female",1,1,"Travelling",FALSE,"E486",4,1,3
"Algar","Algar69","Odocoileus virginianus",2019-06-29 09:55:25,"Adult","Male",1,1,"Travelling",FALSE,"E487",5,1,3
"Algar","Algar69","Ursus americanus",2019-07-01 08:27:35,"Adult","",1,1,"Inspecting camera",FALSE,"E488",89,1,17
"Algar","Algar69","Ursus americanus",2019-07-07 16:13:46,"Adult","",1,1,"Travelling",FALSE,"E489",2,1,2
"Algar","Algar69","Odocoileus virginianus",2019-07-16 02:04:12,"Adult","Male",1,1,"Foraging",FALSE,"E490",71,1,35
"Algar","Algar69","Ursus americanus",2019-07-16 21:51:51,"Adult","",1,1,"Travelling",FALSE,"E491",3,1,3
"Algar","Algar69","Odocoileus virginianus",2019-07-19 07:34:47,"Adult","Male",1,1,"Travelling",FALSE,"E492",6,1,5
"Algar","Algar69","Odocoileus virginianus",2019-07-19 19:27:28,"Adult","Male",1,1,"Travelling",FALSE,"E493",6,1,4
"Algar","Algar69","Odocoileus virginianus",2019-07-23 23:13:24,"Adult","Male",1,1,"Travelling",FALSE,"E494",4,1,4
"Algar","Algar69","Odocoileus virginianus",2019-07-25 02:32:54,"Adult","Male",1,1,"Foraging",FALSE,"E495",20,1,11
"Algar","Algar69","Ursus americanus",2019-07-26 06:20:45,"Adult","",1,1,"Travelling",FALSE,"E496",6,1,4
"Algar","Algar69","Odocoileus virginianus",2019-07-26 07:43:18,"Adult","",1,1,"",FALSE,"E497",19,1,2
"Algar","Algar69","Odocoileus virginianus",2019-07-26 10:24:55,"Adult","",1,1,"",FALSE,"E498",1383,1,2
"Algar","Algar69","Odocoileus virginianus",2019-07-29 09:24:45,"Adult","Male",1,1,"",FALSE,"E499",0,1,1
"Algar","Algar69","Odocoileus virginianus",2019-08-15 14:22:34,"Adult","",1,1,"",FALSE,"E500",0,1,1
"Algar","Algar69","Odocoileus virginianus",2019-08-15 14:59:06,"Adult","Male",1,1,"Foraging",FALSE,"E501",112,1,39
"Algar","Algar69","Odocoileus virginianus",2019-08-23 14:15:15,"Adult","Female",1,1,"Travelling",FALSE,"E502",1468,1,8
"Algar","Algar69","Odocoileus virginianus",2019-08-26 18:05:39,"Adult","Female",1,1,"Travelling",FALSE,"E503",695,1,60
"Algar","Algar69","Odocoileus virginianus",2019-08-27 07:15:46,"Adult","",1,1,"",FALSE,"E504",8,1,4
"Algar","Algar69","Odocoileus virginianus",2019-08-29 10:05:46,"Juvenile","",1,2,"Travelling",FALSE,"E505",71,2,11
"Algar","Algar69","Ursus americanus",2019-09-03 18:33:19,"Adult","",1,1,"Travelling",FALSE,"E506",11,1,2
"Algar","Algar69","Odocoileus virginianus",2019-09-04 14:00:15,"Adult","Male",1,1,"Foraging",FALSE,"E507",69,1,9
"Algar","Algar69","Odocoileus virginianus",2019-09-24 05:59:39,"Adult","",1,1,"",FALSE,"E508",3,1,2
"Algar","Algar69","Alces alces",2019-09-29 10:56:35,"Adult","Male",1,1,"Travelling",FALSE,"E509",4,1,3
"Algar","Algar69","Odocoileus virginianus",2019-10-04 20:48:14,"Adult","Male",1,1,"Travelling",FALSE,"E510",413,2,18
"Algar","Algar69","Odocoileus virginianus",2019-10-12 22:23:38,"Adult","",1,1,"Travelling",FALSE,"E511",46,1,6
"Algar","Algar69","Odocoileus virginianus",2019-10-13 01:47:42,"Adult","Male",1,2,"Travelling",FALSE,"E512",32,2,9
"Algar","Algar69","Odocoileus virginianus",2019-10-15 08:26:57,"Adult","Male",1,1,"Travelling",FALSE,"E513",7,1,4
"Algar","Algar69","Odocoileus virginianus",2019-10-19 08:34:14,"Adult","",1,1,"",FALSE,"E514",0,1,1
"Algar","Algar69","Odocoileus virginianus",2019-10-19 10:12:24,"Adult","Male",1,1,"Foraging",FALSE,"E515",21,1,9
"Algar","Algar69","Odocoileus virginianus",2019-10-22 01:55:00,"Adult","Male",1,1,"Foraging",FALSE,"E516",25,1,5
"Algar","Algar69","Odocoileus virginianus",2019-10-22 03:44:11,"Adult","Male",1,1,"Travelling",FALSE,"E517",8,1,5
"Algar","Algar69","Odocoileus virginianus",2019-10-25 19:45:23,"Adult","Male",1,1,"Travelling",FALSE,"E518",6,1,5
"Algar","Algar69","Odocoileus virginianus",2019-10-26 03:41:58,"Adult","Female",1,1,"Travelling",FALSE,"E519",11,1,5
"Algar","Algar69","Odocoileus virginianus",2019-10-26 15:20:29,"Adult","Female",2,2,"Foraging",FALSE,"E520",8,2,5
"Algar","Algar69","Lynx canadensis",2019-10-27 02:25:53,"Adult","",1,1,"Travelling",FALSE,"E521",0,1,1
"Algar","Algar69","Lynx canadensis",2019-11-07 04:22:59,"Adult","",1,1,"Travelling",FALSE,"E522",2,1,2
"Algar","Algar69","Odocoileus virginianus",2019-11-15 07:07:06,"Adult","Male",1,1,"Travelling",FALSE,"E523",9,1,4
"Algar","Algar69","Odocoileus virginianus",2019-11-17 06:36:15,"Adult","Male",1,1,"Travelling",FALSE,"E524",3,1,3
"Algar","Algar69","Odocoileus virginianus",2019-11-19 01:41:54,"Adult","Male",1,1,"Travelling",FALSE,"E525",4,1,4
"Algar","Algar70","Rangifer tarandus",2019-03-02 09:24:09,"Adult","Male",1,1,"Travelling",FALSE,"E526",3,1,2
"Algar","Algar70","Martes americana",2019-05-08 05:27:34,"Adult","",1,1,"",FALSE,"E527",0,1,1
"Algar","Algar70","Alces alces",2019-05-23 08:09:42,"Adult","",1,1,"Foraging",FALSE,"E528",4,1,3
"Algar","Algar70","Ursus americanus",2019-05-26 14:16:08,"Adult","",1,1,"Travelling",FALSE,"E529",7,1,5
"Algar","Algar70","Odocoileus virginianus",2019-06-21 03:36:30,"Adult","Female",1,2,"Travelling",FALSE,"E530",15,2,9
"Algar","Algar70","Odocoileus virginianus",2019-07-05 07:04:14,"Adult","Female",1,1,"Travelling",FALSE,"E531",3,1,3
"Algar","Algar70","Odocoileus virginianus",2019-08-01 08:19:02,"Adult","Female",1,1,"Inspecting camera",FALSE,"E532",35,1,11
"Algar","Algar70","Grus canadensis",2019-08-05 16:43:28,"Adult + Juvenile","",2,2,"",FALSE,"E533",0,2,1
"Algar","Algar70","Odocoileus virginianus",2019-08-12 14:07:24,"Adult","Female",1,1,"Travelling",FALSE,"E534",6,1,5
"Algar","Algar70","Grus canadensis",2019-08-13 05:55:31,"Adult + Juvenile","",2,2,"Travelling",FALSE,"E535",6,2,3
"Algar","Algar70","Grus canadensis",2019-08-18 05:02:49,"Juvenile","",2,3,"Travelling",FALSE,"E536",11,3,6
"Algar","Algar70","Rangifer tarandus",2019-11-19 07:35:46,"Adult","",1,1,"Travelling",FALSE,"E537",7,1,6
"Algar","Algar70","Rangifer tarandus",2019-11-19 08:35:00,"Adult","",1,2,"Travelling",FALSE,"E538",35,2,9
